path,x_min,y_min,x_max,y_max,class
Fruits_train/20191122_130442.jpg,287,302,395,408,object
Fruits_train/20191122_130442.jpg,170,390,290,506,object
Fruits_train/20191122_130446.jpg,141,411,251,526,object
Fruits_train/20191122_130446.jpg,289,299,391,395,object
Fruits_train/20191122_130446.jpg,141,57,266,181,object
Fruits_train/20191122_130453.jpg,152,260,269,376,object
Fruits_train/20191122_130453.jpg,129,418,222,527,object
Fruits_train/20191122_130453.jpg,130,103,207,190,object
Fruits_train/20191122_130500.jpg,25,150,140,250,object
Fruits_train/20191122_130500.jpg,413,213,567,336,object
Fruits_train/20191122_130500.jpg,235,149,388,261,object
Fruits_train/20191122_130517.jpg,408,171,558,268,object
Fruits_train/20191122_130517.jpg,2,208,144,326,object
Fruits_train/20191122_130517.jpg,396,42,502,146,object
Fruits_train/20191122_130524.jpg,332,28,428,109,object
Fruits_train/20191122_130524.jpg,127,297,241,405,object
Fruits_train/20191122_130524.jpg,413,92,500,205,object
Fruits_train/20191122_130635.jpg,73,60,246,219,object
Fruits_train/20191122_130635.jpg,327,232,471,381,object
Fruits_train/20191122_130639.jpg,340,138,537,322,object
Fruits_train/20191122_130639.jpg,75,33,237,192,object
Fruits_train/20191122_130650.jpg,338,156,500,316,object
Fruits_train/20191122_130650.jpg,69,45,212,213,object
Fruits_train/20191122_130653.jpg,126,319,283,488,object
Fruits_train/20191122_130653.jpg,190,108,310,235,object
Fruits_train/20191122_130756.jpg,327,113,490,274,object
Fruits_train/20191122_130756.jpg,101,100,303,238,object
Fruits_train/20191122_130801.jpg,71,70,211,159,object
Fruits_train/20191122_130801.jpg,213,125,309,218,object
Fruits_train/20191122_130843.jpg,94,1,203,97,object
Fruits_train/20191122_130843.jpg,244,5,375,104,object
Fruits_train/20191122_130843.jpg,33,386,233,576,object
Fruits_train/20191122_131309.jpg,139,36,250,150,object
Fruits_train/20191122_131309.jpg,51,276,211,388,object
Fruits_train/20191122_131319.jpg,31,67,149,294,object
Fruits_train/20191122_131319.jpg,327,1,481,157,object
Fruits_train/20191122_131326.jpg,325,155,492,303,object
Fruits_train/20191122_131326.jpg,60,30,182,246,object
Fruits_train/20191122_131331.jpg,146,40,236,157,object
Fruits_train/20191122_131331.jpg,322,104,427,203,object
Fruits_train/20191122_131338.jpg,397,184,552,322,object
Fruits_train/20191122_131338.jpg,188,31,404,126,object
Fruits_train/20191122_131341.jpg,131,55,319,216,object
Fruits_train/20191122_131341.jpg,388,69,525,194,object
Fruits_train/20191122_131353.jpg,281,239,423,400,object
Fruits_train/20191122_131353.jpg,112,60,344,171,object
Fruits_train/20191122_131359.jpg,273,29,388,113,object
Fruits_train/20191122_131359.jpg,257,145,360,239,object
Fruits_train/20191122_131403.jpg,238,127,335,222,object
Fruits_train/20191122_131403.jpg,90,170,182,310,object
Fruits_train/20191122_131405.jpg,9,258,133,532,object
Fruits_train/20191122_131405.jpg,210,123,396,294,object
Fruits_train/20191122_131414.jpg,187,340,417,569,object
Fruits_train/20191122_131414.jpg,104,20,266,126,object
Fruits_train/20191122_131427.jpg,363,7,492,115,object
Fruits_train/20191122_131427.jpg,10,167,228,357,object
Fruits_train/20191122_131513.jpg,57,11,180,124,object
Fruits_train/20191122_131513.jpg,41,417,399,576,object
Fruits_train/20191122_131523.jpg,4,393,324,551,object
Fruits_train/20191122_131523.jpg,239,1,361,123,object
Fruits_train/20191122_131646.jpg,206,43,324,173,object
Fruits_train/20191122_131646.jpg,10,138,127,336,object
Fruits_train/20191122_131646.jpg,232,365,372,498,object
Fruits_train/20191122_131724.jpg,292,108,396,214,object
Fruits_train/20191122_131724.jpg,41,80,134,248,object
Fruits_train/20191122_131732.jpg,65,1,298,182,object
Fruits_train/20191122_131732.jpg,195,395,361,562,object
Fruits_train/20191122_131740.jpg,116,23,254,231,object
Fruits_train/20191122_131740.jpg,352,230,488,374,object
Fruits_train/20191122_131748.jpg,385,77,556,239,object
Fruits_train/20191122_131748.jpg,15,25,238,202,object
Fruits_train/20191122_131939.jpg,168,3,252,86,object
Fruits_train/20191122_131939.jpg,117,281,209,375,object
Fruits_train/20191122_131939.jpg,80,458,175,551,object
Fruits_train/20191122_131939.jpg,124,132,185,253,object
Fruits_train/20191122_131959.jpg,134,42,265,138,object
Fruits_train/20191122_131959.jpg,322,122,422,217,object
Fruits_train/20191122_131959.jpg,224,283,322,376,object
Fruits_train/20191122_131959.jpg,1,319,88,401,object
Fruits_train/20191122_132016.jpg,33,382,120,464,object
Fruits_train/20191122_132016.jpg,85,221,182,312,object
Fruits_train/20191122_132016.jpg,90,119,219,186,object
Fruits_train/20191122_132016.jpg,187,11,274,99,object
Fruits_train/20191122_132032.jpg,265,12,354,104,object
Fruits_train/20191122_132032.jpg,50,226,157,319,object
Fruits_train/20191122_132032.jpg,297,292,389,372,object
Fruits_train/20191122_132032.jpg,191,164,279,296,object
Fruits_train/20191122_132040.jpg,261,134,350,307,object
Fruits_train/20191122_132040.jpg,63,292,167,402,object
Fruits_train/20191122_132040.jpg,231,13,330,109,object
Fruits_train/20191122_132040.jpg,430,192,553,317,object
